Symbol,Date,50 vs 20 EMA Cross with RSI
SPDL,2024-07-09,SPDL - 2024-07-09 00:00:00 - Bearish Close: 240.0 - RSI: 40.91
CBBL,2024-07-09,CBBL - 2024-07-09 00:00:00 - Bullish Close: 870.0 - RSI: 64.00
GBBL,2024-07-09,GBBL - 2024-07-09 00:00:00 - Bullish Close: 384.0 - RSI: 72.89
JALPA,2024-07-09,JALPA - 2024-07-09 00:00:00 - Bullish Close: 1440.0 - RSI: 58.97
MBL,2024-07-08,MBL - 2024-07-08 00:00:00 - Bullish Close: 183.0 - RSI: 68.97
NBL,2024-07-08,NBL - 2024-07-08 00:00:00 - Bullish Close: 219.0 - RSI: 57.57
GUFL,2024-07-08,GUFL - 2024-07-08 00:00:00 - Bearish Close: 697.0 - RSI: 39.47
JBLB,2024-07-08,JBLB - 2024-07-08 00:00:00 - Bullish Close: 1434.0 - RSI: 75.00
JBBL,2024-07-07,JBBL - 2024-07-07 00:00:00 - Bullish Close: 314.0 - RSI: 77.16
JALPA,2024-07-07,JALPA - 2024-07-07 00:00:00 - Bearish Close: 1304.0 - RSI: 39.93
PRVU,2024-07-04,PRVU - 2024-07-04 00:00:00 - Bullish Close: 147.0 - RSI: 50.00
PRIN,2024-07-04,PRIN - 2024-07-04 00:00:00 - Bullish Close: 815.0 - RSI: 65.41
LBBL,2024-07-04,LBBL - 2024-07-04 00:00:00 - Bullish Close: 403.0 - RSI: 61.43
MLBL,2024-07-04,MLBL - 2024-07-04 00:00:00 - Bullish Close: 350.0 - RSI: 65.58
AKJCL,2024-07-04,AKJCL - 2024-07-04 00:00:00 - Bullish Close: 227.7 - RSI: 66.30
SHINE,2024-07-04,SHINE - 2024-07-04 00:00:00 - Bullish Close: 404.0 - RSI: 63.59
CHL,2024-07-04,CHL - 2024-07-04 00:00:00 - Bearish Close: 307.0 - RSI: 34.44
NONLIFEINSU,2024-07-04,NONLIFEINSU - 2024-07-04 00:00:00 - Bullish Close: 10734.66 - RSI: 49.28
HEI,2024-07-03,HEI - 2024-07-03 00:00:00 - Bullish Close: 616.0 - RSI: 50.98
STC,2024-07-03,STC - 2024-07-03 00:00:00 - Bullish Close: 4997.0 - RSI: 61.71
USLB,2024-07-03,USLB - 2024-07-03 00:00:00 - Bearish Close: 1768.0 - RSI: 39.00
HURJA,2024-07-03,HURJA - 2024-07-03 00:00:00 - Bearish Close: 269.0 - RSI: 42.99
SGIC,2024-07-02,SGIC - 2024-07-02 00:00:00 - Bullish Close: 554.0 - RSI: 55.37
PCBL,2024-07-02,PCBL - 2024-07-02 00:00:00 - Bullish Close: 202.0 - RSI: 48.31
NICA,2024-07-02,NICA - 2024-07-02 00:00:00 - Bullish Close: 418.0 - RSI: 50.00
OHL,2024-07-01,OHL - 2024-07-01 00:00:00 - Bullish Close: 763.0 - RSI: 50.60
DOLTI,2024-07-01,DOLTI - 2024-07-01 00:00:00 - Bullish Close: 427.9 - RSI: 40.72
PCBL,2024-07-01,PCBL - 2024-07-01 00:00:00 - Bearish Close: 195.8 - RSI: 46.50
TVCL,2024-07-01,TVCL - 2024-07-01 00:00:00 - Bullish Close: 491.0 - RSI: 47.02
OHL,2024-06-30,OHL - 2024-06-30 00:00:00 - Bearish Close: 747.3 - RSI: 33.38
NICA,2024-06-30,NICA - 2024-06-30 00:00:00 - Bearish Close: 394.1 - RSI: 42.28
STC,2024-06-30,STC - 2024-06-30 00:00:00 - Bearish Close: 4525.0 - RSI: 24.02
DOLTI,2024-06-30,DOLTI - 2024-06-30 00:00:00 - Bearish Close: 406.7 - RSI: 32.81
GLH,2024-06-30,GLH - 2024-06-30 00:00:00 - Bearish Close: 205.8 - RSI: 52.71
NONLIFEINSU,2024-06-27,NONLIFEINSU - 2024-06-27 00:00:00 - Bearish Close: 10421.29 - RSI: 42.03
NABILD87,2024-06-27,NABILD87 - 2024-06-27 00:00:00 - Bullish Close: 1020.0 - RSI: 56.78
HEI,2024-06-27,HEI - 2024-06-27 00:00:00 - Bearish Close: 573.2 - RSI: 38.55
SGIC,2024-06-27,SGIC - 2024-06-27 00:00:00 - Bearish Close: 521.0 - RSI: 45.45
SHINE,2024-06-27,SHINE - 2024-06-27 00:00:00 - Bearish Close: 376.0 - RSI: 38.57
CBBL,2024-06-26,CBBL - 2024-06-26 00:00:00 - Bearish Close: 830.0 - RSI: 45.87
JBLB,2024-06-26,JBLB - 2024-06-26 00:00:00 - Bearish Close: 1324.0 - RSI: 40.11
LBBL,2024-06-26,LBBL - 2024-06-26 00:00:00 - Bearish Close: 378.0 - RSI: 43.18
SAHAS,2024-06-26,SAHAS - 2024-06-26 00:00:00 - Bearish Close: 506.0 - RSI: 41.33
NLIC,2024-06-25,NLIC - 2024-06-25 00:00:00 - Bearish Close: 585.2 - RSI: 33.56
NICD88,2024-06-25,NICD88 - 2024-06-25 00:00:00 - Bullish Close: 990.0 - RSI: 58.56
NABILD87,2024-06-24,NABILD87 - 2024-06-24 00:00:00 - Bearish Close: 996.0 - RSI: 48.77
PRVU,2024-06-24,PRVU - 2024-06-24 00:00:00 - Bearish Close: 141.0 - RSI: 40.76
SICL,2024-06-23,SICL - 2024-06-23 00:00:00 - Bearish Close: 690.0 - RSI: 38.42
PMHPL,2024-06-23,PMHPL - 2024-06-23 00:00:00 - Bearish Close: 229.8 - RSI: 51.89
HPPL,2024-06-23,HPPL - 2024-06-23 00:00:00 - Bullish Close: 277.0 - RSI: 66.95
GUFL,2024-06-23,GUFL - 2024-06-23 00:00:00 - Bullish Close: 781.0 - RSI: 80.25
HURJA,2024-06-20,HURJA - 2024-06-20 00:00:00 - Bullish Close: 296.0 - RSI: 67.62
KBL,2024-06-20,KBL - 2024-06-20 00:00:00 - Bearish Close: 137.8 - RSI: 31.94
LSL,2024-06-20,LSL - 2024-06-20 00:00:00 - Bearish Close: 154.8 - RSI: 43.55
MEL,2024-06-20,MEL - 2024-06-20 00:00:00 - Bearish Close: 224.0 - RSI: 45.15
MFIL,2024-06-19,MFIL - 2024-06-19 00:00:00 - Bullish Close: 520.0 - RSI: 65.91
GLH,2024-06-19,GLH - 2024-06-19 00:00:00 - Bullish Close: 219.3 - RSI: 57.52
PMHPL,2024-06-19,PMHPL - 2024-06-19 00:00:00 - Bullish Close: 241.0 - RSI: 66.04
DHPL,2024-06-18,DHPL - 2024-06-18 00:00:00 - Bullish Close: 220.2 - RSI: 73.51
PRIN,2024-06-16,PRIN - 2024-06-16 00:00:00 - Bearish Close: 771.8 - RSI: 44.58
TRH,2024-06-16,TRH - 2024-06-16 00:00:00 - Bullish Close: 768.0 - RSI: 50.00
SSHL,2024-06-16,SSHL - 2024-06-16 00:00:00 - Bullish Close: 182.8 - RSI: 65.86
UNHPL,2024-06-16,UNHPL - 2024-06-16 00:00:00 - Bullish Close: 243.9 - RSI: 63.97
RADHI,2024-06-13,RADHI - 2024-06-13 00:00:00 - Bullish Close: 265.0 - RSI: 68.52
HBL,2024-06-13,HBL - 2024-06-13 00:00:00 - Bearish Close: 184.0 - RSI: 14.62
PRIN,2024-06-13,PRIN - 2024-06-13 00:00:00 - Bullish Close: 783.1 - RSI: 45.23
PHCL,2024-06-13,PHCL - 2024-06-13 00:00:00 - Bullish Close: 331.0 - RSI: 71.35
NGPL,2024-06-12,NGPL - 2024-06-12 00:00:00 - Bullish Close: 313.5 - RSI: 53.48
HBLD83,2024-06-12,HBLD83 - 2024-06-12 00:00:00 - Bullish Close: 1040.0 - RSI: 63.82
SPDL,2024-06-12,SPDL - 2024-06-12 00:00:00 - Bullish Close: 249.9 - RSI: 55.76
BARUN,2024-06-11,BARUN - 2024-06-11 00:00:00 - Bullish Close: 273.9 - RSI: 76.83
SICL,2024-06-11,SICL - 2024-06-11 00:00:00 - Bullish Close: 710.0 - RSI: 40.79
MHNL,2024-06-11,MHNL - 2024-06-11 00:00:00 - Bullish Close: 257.0 - RSI: 61.41
RURU,2024-06-11,RURU - 2024-06-11 00:00:00 - Bullish Close: 679.9 - RSI: 65.88
STC,2024-06-11,STC - 2024-06-11 00:00:00 - Bullish Close: 4810.0 - RSI: 66.87
SPC,2024-06-10,SPC - 2024-06-10 00:00:00 - Bullish Close: 637.0 - RSI: 74.18
TPC,2024-06-10,TPC - 2024-06-10 00:00:00 - Bullish Close: 547.0 - RSI: 70.48
SICL,2024-06-10,SICL - 2024-06-10 00:00:00 - Bearish Close: 693.0 - RSI: 11.93
NABILD87,2024-06-10,NABILD87 - 2024-06-10 00:00:00 - Bullish Close: 1030.0 - RSI: 54.62
NIMB,2024-06-10,NIMB - 2024-06-10 00:00:00 - Bearish Close: 156.5 - RSI: 43.53
NICD88,2024-06-10,NICD88 - 2024-06-10 00:00:00 - Bearish Close: 971.0 - RSI: nan
TSHL,2024-06-10,TSHL - 2024-06-10 00:00:00 - Bullish Close: 535.0 - RSI: 59.14
CBBL,2024-06-09,CBBL - 2024-06-09 00:00:00 - Bullish Close: 850.0 - RSI: 48.69
NICD88,2024-06-09,NICD88 - 2024-06-09 00:00:00 - Bullish Close: 985.0 - RSI: nan
DORDI,2024-06-09,DORDI - 2024-06-09 00:00:00 - Bullish Close: 426.9 - RSI: 61.75
NGPL,2024-06-06,NGPL - 2024-06-06 00:00:00 - Bearish Close: 300.1 - RSI: 46.07
CHDC,2024-06-06,CHDC - 2024-06-06 00:00:00 - Bullish Close: 980.0 - RSI: 80.61
GBIME,2024-06-06,GBIME - 2024-06-06 00:00:00 - Bearish Close: 180.5 - RSI: 54.10
MLBL,2024-06-06,MLBL - 2024-06-06 00:00:00 - Bearish Close: 322.2 - RSI: 36.73
NABILD87,2024-06-05,NABILD87 - 2024-06-05 00:00:00 - Bearish Close: 981.3 - RSI: 54.45
PRIN,2024-06-05,PRIN - 2024-06-05 00:00:00 - Bearish Close: 770.5 - RSI: 42.17
DDBL,2024-06-05,DDBL - 2024-06-05 00:00:00 - Bullish Close: 739.2 - RSI: 56.06
TSHL,2024-06-05,TSHL - 2024-06-05 00:00:00 - Bearish Close: 500.0 - RSI: 44.70
NICA,2024-06-04,NICA - 2024-06-04 00:00:00 - Bullish Close: 415.5 - RSI: 64.92
IGI,2024-06-04,IGI - 2024-06-04 00:00:00 - Bearish Close: 530.0 - RSI: 49.39
CBBL,2024-06-04,CBBL - 2024-06-04 00:00:00 - Bearish Close: 833.1 - RSI: 56.93
BHL,2024-06-03,BHL - 2024-06-03 00:00:00 - Bullish Close: 344.7 - RSI: 62.86
TRADING,2024-06-03,TRADING - 2024-06-03 00:00:00 - Bullish Close: 2928.54 - RSI: 77.65
NLIC,2024-06-03,NLIC - 2024-06-03 00:00:00 - Bullish Close: 615.1 - RSI: 74.60
MAKAR,2024-06-03,MAKAR - 2024-06-03 00:00:00 - Bullish Close: 405.0 - RSI: 65.09
PPL,2024-06-03,PPL - 2024-06-03 00:00:00 - Bearish Close: 453.0 - RSI: 35.81
BBC,2024-06-03,BBC - 2024-06-03 00:00:00 - Bullish Close: 3870.0 - RSI: 62.89
SHL,2024-06-03,SHL - 2024-06-03 00:00:00 - Bearish Close: 436.0 - RSI: 41.60
JBBL,2024-06-03,JBBL - 2024-06-03 00:00:00 - Bearish Close: 288.1 - RSI: 36.98
HYDROPOWER,2024-06-03,HYDROPOWER - 2024-06-03 00:00:00 - Bullish Close: 2513.94 - RSI: 72.09
GBIME,2024-06-03,GBIME - 2024-06-03 00:00:00 - Bullish Close: 183.6 - RSI: 64.72
CGH,2024-06-02,CGH - 2024-06-02 00:00:00 - Bullish Close: 845.0 - RSI: 59.74
MKJC,2024-06-02,MKJC - 2024-06-02 00:00:00 - Bullish Close: 496.0 - RSI: 73.95
TAMOR,2024-06-02,TAMOR - 2024-06-02 00:00:00 - Bullish Close: 385.0 - RSI: 63.11
MBL,2024-06-02,MBL - 2024-06-02 00:00:00 - Bearish Close: 173.9 - RSI: 61.46
SMJC,2024-05-30,SMJC - 2024-05-30 00:00:00 - Bullish Close: 382.0 - RSI: 67.57
HLI,2024-05-30,HLI - 2024-05-30 00:00:00 - Bearish Close: 390.0 - RSI: 57.35
DDBL,2024-05-30,DDBL - 2024-05-30 00:00:00 - Bearish Close: 717.0 - RSI: 50.00
CKHL,2024-05-30,CKHL - 2024-05-30 00:00:00 - Bullish Close: 560.0 - RSI: 70.78
SRLI,2024-05-30,SRLI - 2024-05-30 00:00:00 - Bearish Close: 437.0 - RSI: 54.81
LICN,2024-05-29,LICN - 2024-05-29 00:00:00 - Bullish Close: 1384.9 - RSI: 86.80
USHL,2024-05-29,USHL - 2024-05-29 00:00:00 - Bullish Close: 486.0 - RSI: 68.36
MKCL,2024-05-29,MKCL - 2024-05-29 00:00:00 - Bullish Close: 1011.0 - RSI: 89.34
HBL,2024-05-29,HBL - 2024-05-29 00:00:00 - Bullish Close: 194.7 - RSI: 72.04
NRM,2024-05-29,NRM - 2024-05-29 00:00:00 - Bullish Close: 378.0 - RSI: 68.52
HATHY,2024-05-29,HATHY - 2024-05-29 00:00:00 - Bullish Close: 913.0 - RSI: 70.82
UMRH,2024-05-29,UMRH - 2024-05-29 00:00:00 - Bullish Close: 360.0 - RSI: 72.21
MBL,2024-05-29,MBL - 2024-05-29 00:00:00 - Bullish Close: 180.0 - RSI: 69.22
UNL,2024-05-29,UNL - 2024-05-29 00:00:00 - Bullish Close: 43286.1 - RSI: 72.85
SICL,2024-05-27,SICL - 2024-05-27 00:00:00 - Bullish Close: 718.0 - RSI: 76.36
CBBL,2024-05-27,CBBL - 2024-05-27 00:00:00 - Bullish Close: 858.4 - RSI: 69.73
MEN,2024-05-27,MEN - 2024-05-27 00:00:00 - Bullish Close: 586.0 - RSI: 80.51
NRN,2024-05-27,NRN - 2024-05-27 00:00:00 - Bullish Close: 572.8 - RSI: 80.61
DDBL,2024-05-27,DDBL - 2024-05-27 00:00:00 - Bullish Close: 743.0 - RSI: 64.83
NIMB,2024-05-27,NIMB - 2024-05-27 00:00:00 - Bullish Close: 169.9 - RSI: 79.44
LBBL,2024-05-27,LBBL - 2024-05-27 00:00:00 - Bullish Close: 387.9 - RSI: 62.03
HOTELS,2024-05-27,HOTELS - 2024-05-27 00:00:00 - Bullish Close: 5418.67 - RSI: 71.68
SRLI,2024-05-27,SRLI - 2024-05-27 00:00:00 - Bullish Close: 455.0 - RSI: 62.44
DHPL,2024-05-27,DHPL - 2024-05-27 00:00:00 - Bearish Close: 195.0 - RSI: 32.59
NMB,2024-05-26,NMB - 2024-05-26 00:00:00 - Bullish Close: 211.0 - RSI: 91.77
LSL,2024-05-26,LSL - 2024-05-26 00:00:00 - Bullish Close: 170.0 - RSI: 81.74
KBL,2024-05-26,KBL - 2024-05-26 00:00:00 - Bullish Close: 150.2 - RSI: 75.00
NABIL,2024-05-26,NABIL - 2024-05-26 00:00:00 - Bullish Close: 517.0 - RSI: 91.36
SHL,2024-05-26,SHL - 2024-05-26 00:00:00 - Bullish Close: 456.1 - RSI: 65.31
HLI,2024-05-26,HLI - 2024-05-26 00:00:00 - Bullish Close: 400.7 - RSI: 61.01
CITY,2024-05-26,CITY - 2024-05-26 00:00:00 - Bullish Close: 670.0 - RSI: 75.58
OHL,2024-05-26,OHL - 2024-05-26 00:00:00 - Bullish Close: 782.0 - RSI: 64.14
PRVU,2024-05-26,PRVU - 2024-05-26 00:00:00 - Bullish Close: 153.9 - RSI: 73.99
SAHAS,2024-05-26,SAHAS - 2024-05-26 00:00:00 - Bullish Close: 535.0 - RSI: 70.13
SPL,2024-05-22,SPL - 2024-05-22 00:00:00 - Bullish Close: 698.0 - RSI: 77.49
CZBIL,2024-05-22,CZBIL - 2024-05-22 00:00:00 - Bullish Close: 179.0 - RSI: 83.48
BANKING,2024-05-22,BANKING - 2024-05-22 00:00:00 - Bullish Close: 1192.73 - RSI: 86.31
SBI,2024-05-22,SBI - 2024-05-22 00:00:00 - Bullish Close: 309.5 - RSI: 72.95
SENSITIVE,2024-05-22,SENSITIVE - 2024-05-22 00:00:00 - Bullish Close: 382.67 - RSI: 77.83
MHL,2024-05-21,MHL - 2024-05-21 00:00:00 - Bullish Close: 453.0 - RSI: 69.17
TSHL,2024-05-21,TSHL - 2024-05-21 00:00:00 - Bullish Close: 535.0 - RSI: 64.24
SMHL,2024-05-21,SMHL - 2024-05-21 00:00:00 - Bullish Close: 515.0 - RSI: 79.51
JBBL,2024-05-21,JBBL - 2024-05-21 00:00:00 - Bullish Close: 297.2 - RSI: 40.67
KPCL,2024-05-21,KPCL - 2024-05-21 00:00:00 - Bullish Close: 447.0 - RSI: 70.75
NEPSE,2024-05-21,NEPSE - 2024-05-21 00:00:00 - Bullish Close: 2115.94 - RSI: 74.45
FLOAT,2024-05-21,FLOAT - 2024-05-21 00:00:00 - Bullish Close: 144.03 - RSI: 74.20
SPHL,2024-05-21,SPHL - 2024-05-21 00:00:00 - Bullish Close: 502.8 - RSI: 65.21
IGI,2024-05-20,IGI - 2024-05-20 00:00:00 - Bullish Close: 553.5 - RSI: 65.41
SANIMA,2024-05-20,SANIMA - 2024-05-20 00:00:00 - Bullish Close: 256.5 - RSI: 80.00
SBL,2024-05-20,SBL - 2024-05-20 00:00:00 - Bullish Close: 240.5 - RSI: 75.06
EBL,2024-05-20,EBL - 2024-05-20 00:00:00 - Bullish Close: 532.0 - RSI: 73.60
PCBL,2024-05-20,PCBL - 2024-05-20 00:00:00 - Bullish Close: 205.9 - RSI: 68.63
SALICO,2024-05-19,SALICO - 2024-05-19 00:00:00 - Bullish Close: 712.0 - RSI: 74.68
GUFL,2024-05-19,GUFL - 2024-05-19 00:00:00 - Bearish Close: 683.0 - RSI: 28.34
TSHL,2024-05-19,TSHL - 2024-05-19 00:00:00 - Bearish Close: 509.0 - RSI: 56.94
KDL,2024-05-19,KDL - 2024-05-19 00:00:00 - Bullish Close: 823.0 - RSI: 66.13
RFPL,2024-05-19,RFPL - 2024-05-19 00:00:00 - Bullish Close: 392.0 - RSI: 65.26
NONLIFEINSU,2024-05-19,NONLIFEINSU - 2024-05-19 00:00:00 - Bullish Close: 11023.08 - RSI: 72.83
PRIN,2024-05-19,PRIN - 2024-05-19 00:00:00 - Bullish Close: 800.0 - RSI: 56.46
PRIN,2024-05-16,PRIN - 2024-05-16 00:00:00 - Bearish Close: 767.2 - RSI: 50.42
BNHC,2024-05-15,BNHC - 2024-05-15 00:00:00 - Bullish Close: 520.0 - RSI: 73.07
SMH,2024-05-15,SMH - 2024-05-15 00:00:00 - Bullish Close: 685.9 - RSI: 61.91
PRIN,2024-05-15,PRIN - 2024-05-15 00:00:00 - Bullish Close: 785.0 - RSI: 55.86
UAIL,2024-05-15,UAIL - 2024-05-15 00:00:00 - Bullish Close: 580.0 - RSI: 74.23
JOSHI,2024-05-15,JOSHI - 2024-05-15 00:00:00 - Bearish Close: 310.1 - RSI: 20.34
JBLB,2024-05-15,JBLB - 2024-05-15 00:00:00 - Bullish Close: 1380.0 - RSI: 71.51
CLI,2024-05-15,CLI - 2024-05-15 00:00:00 - Bullish Close: 462.9 - RSI: 68.53
SCB,2024-05-14,SCB - 2024-05-14 00:00:00 - Bullish Close: 544.0 - RSI: 74.90
ENL,2024-05-14,ENL - 2024-05-14 00:00:00 - Bullish Close: 800.1 - RSI: 50.92
GVL,2024-05-14,GVL - 2024-05-14 00:00:00 - Bullish Close: 452.0 - RSI: 69.07
NHDL,2024-05-14,NHDL - 2024-05-14 00:00:00 - Bullish Close: 447.0 - RSI: 67.55
RFPL,2024-05-13,RFPL - 2024-05-13 00:00:00 - Bearish Close: 329.4 - RSI: 21.24
SGIC,2024-05-13,SGIC - 2024-05-13 00:00:00 - Bullish Close: 534.5 - RSI: 61.14
HEI,2024-05-13,HEI - 2024-05-13 00:00:00 - Bullish Close: 595.9 - RSI: 57.16
MLBL,2024-05-13,MLBL - 2024-05-13 00:00:00 - Bullish Close: 333.0 - RSI: 61.48
SMH,2024-05-12,SMH - 2024-05-12 00:00:00 - Bearish Close: 653.8 - RSI: 47.52
CIZBD90,2024-05-12,CIZBD90 - 2024-05-12 00:00:00 - Bullish Close: 1035.3 - RSI: nan
SNLI,2024-05-09,SNLI - 2024-05-09 00:00:00 - Bearish Close: 455.0 - RSI: 13.48
ADBL,2024-05-09,ADBL - 2024-05-09 00:00:00 - Bullish Close: 239.0 - RSI: 68.25
CIZBD90,2024-05-08,CIZBD90 - 2024-05-08 00:00:00 - Bearish Close: 1015.0 - RSI: nan
ENL,2024-05-08,ENL - 2024-05-08 00:00:00 - Bearish Close: 781.0 - RSI: 44.36
BNHC,2024-05-07,BNHC - 2024-05-07 00:00:00 - Bearish Close: 434.8 - RSI: 20.29
ENL,2024-05-07,ENL - 2024-05-07 00:00:00 - Bullish Close: 795.1 - RSI: 46.31
HRL,2024-05-07,HRL - 2024-05-07 00:00:00 - Bearish Close: 569.0 - RSI: 17.69
ENL,2024-05-06,ENL - 2024-05-06 00:00:00 - Bearish Close: 785.9 - RSI: 38.73
MKCL,2024-05-06,MKCL - 2024-05-06 00:00:00 - Bearish Close: 820.2 - RSI: 21.60
SHINE,2024-05-06,SHINE - 2024-05-06 00:00:00 - Bullish Close: 385.9 - RSI: 61.19
MHL,2024-05-06,MHL - 2024-05-06 00:00:00 - Bearish Close: 400.0 - RSI: 39.81
UNL,2024-05-06,UNL - 2024-05-06 00:00:00 - Bearish Close: 38710.0 - RSI: 37.11
BHL,2024-05-06,BHL - 2024-05-06 00:00:00 - Bearish Close: 320.0 - RSI: 23.12
SWBBL,2024-05-05,SWBBL - 2024-05-05 00:00:00 - Bullish Close: 764.0 - RSI: 49.52
MFIL,2024-05-05,MFIL - 2024-05-05 00:00:00 - Bearish Close: 509.3 - RSI: 45.46
FMDBL,2024-05-05,FMDBL - 2024-05-05 00:00:00 - Bullish Close: 638.0 - RSI: 57.71
SMJC,2024-05-05,SMJC - 2024-05-05 00:00:00 - Bearish Close: 349.2 - RSI: 18.63
MAKAR,2024-05-05,MAKAR - 2024-05-05 00:00:00 - Bearish Close: 364.9 - RSI: 32.48
NUBL,2024-05-05,NUBL - 2024-05-05 00:00:00 - Bullish Close: 668.0 - RSI: 58.93
USHL,2024-05-05,USHL - 2024-05-05 00:00:00 - Bearish Close: 457.0 - RSI: 27.91
SADBL,2024-05-02,SADBL - 2024-05-02 00:00:00 - Bullish Close: 315.0 - RSI: 58.69
DEVBANK,2024-05-02,DEVBANK - 2024-05-02 00:00:00 - Bullish Close: 4110.51 - RSI: 58.99
MFIL,2024-05-02,MFIL - 2024-05-02 00:00:00 - Bullish Close: 524.0 - RSI: 51.94
DORDI,2024-04-30,DORDI - 2024-04-30 00:00:00 - Bearish Close: 406.1 - RSI: 43.29
ENL,2024-04-30,ENL - 2024-04-30 00:00:00 - Bullish Close: 805.0 - RSI: 63.33
TAMOR,2024-04-29,TAMOR - 2024-04-29 00:00:00 - Bearish Close: 369.0 - RSI: 40.96
SWBBL,2024-04-25,SWBBL - 2024-04-25 00:00:00 - Bearish Close: 725.0 - RSI: 43.82
HATHY,2024-04-24,HATHY - 2024-04-24 00:00:00 - Bearish Close: 836.1 - RSI: 25.52
SPHL,2024-04-24,SPHL - 2024-04-24 00:00:00 - Bearish Close: 460.0 - RSI: 26.02
HURJA,2024-04-24,HURJA - 2024-04-24 00:00:00 - Bearish Close: 285.0 - RSI: 24.92
NUBL,2024-04-24,NUBL - 2024-04-24 00:00:00 - Bearish Close: 620.0 - RSI: 44.71
FMDBL,2024-04-22,FMDBL - 2024-04-22 00:00:00 - Bearish Close: 604.5 - RSI: 47.77
NRM,2024-04-22,NRM - 2024-04-22 00:00:00 - Bearish Close: 354.0 - RSI: 40.16
KKHC,2024-04-22,KKHC - 2024-04-22 00:00:00 - Bearish Close: 231.0 - RSI: 44.82
SHIVM,2024-04-22,SHIVM - 2024-04-22 00:00:00 - Bearish Close: 507.0 - RSI: 32.46
SONA,2024-04-22,SONA - 2024-04-22 00:00:00 - Bearish Close: 447.0 - RSI: 31.10
KPCL,2024-04-22,KPCL - 2024-04-22 00:00:00 - Bearish Close: 392.1 - RSI: 32.81
CKHL,2024-04-22,CKHL - 2024-04-22 00:00:00 - Bearish Close: 522.0 - RSI: 27.82
HPPL,2024-04-18,HPPL - 2024-04-18 00:00:00 - Bearish Close: 257.1 - RSI: 31.25
SGIC,2024-04-18,SGIC - 2024-04-18 00:00:00 - Bearish Close: 514.0 - RSI: 42.46
JBLB,2024-04-18,JBLB - 2024-04-18 00:00:00 - Bearish Close: 1290.1 - RSI: 37.39
NHDL,2024-04-18,NHDL - 2024-04-18 00:00:00 - Bearish Close: 411.5 - RSI: 36.88
UNHPL,2024-04-16,UNHPL - 2024-04-16 00:00:00 - Bearish Close: 229.0 - RSI: 42.89
NRIC,2024-04-16,NRIC - 2024-04-16 00:00:00 - Bearish Close: 718.0 - RSI: 45.50
MKJC,2024-04-16,MKJC - 2024-04-16 00:00:00 - Bearish Close: 450.0 - RSI: 35.03
AKJCL,2024-04-16,AKJCL - 2024-04-16 00:00:00 - Bearish Close: 210.0 - RSI: 35.59
BBC,2024-04-16,BBC - 2024-04-16 00:00:00 - Bearish Close: 3700.0 - RSI: 43.74
DHPL,2024-04-16,DHPL - 2024-04-16 00:00:00 - Bullish Close: 206.0 - RSI: 66.67
GCIL,2024-04-15,GCIL - 2024-04-15 00:00:00 - Bearish Close: 484.1 - RSI: 33.50
TPC,2024-04-15,TPC - 2024-04-15 00:00:00 - Bearish Close: 511.0 - RSI: 48.87
TRH,2024-04-14,TRH - 2024-04-14 00:00:00 - Bearish Close: 730.1 - RSI: 44.93
NRIC,2024-04-14,NRIC - 2024-04-14 00:00:00 - Bullish Close: 760.0 - RSI: 54.73
PHCL,2024-04-14,PHCL - 2024-04-14 00:00:00 - Bearish Close: 313.0 - RSI: 30.07
NABILD87,2024-04-14,NABILD87 - 2024-04-14 00:00:00 - Bullish Close: 1060.0 - RSI: nan
BNT,2024-04-10,BNT - 2024-04-10 00:00:00 - Bearish Close: 12702.0 - RSI: 38.15
MLBSL,2024-04-09,MLBSL - 2024-04-09 00:00:00 - Bullish Close: 1750.0 - RSI: 58.64
PROFL,2024-04-07,PROFL - 2024-04-07 00:00:00 - Bullish Close: 326.0 - RSI: 55.17
SPC,2024-04-07,SPC - 2024-04-07 00:00:00 - Bearish Close: 540.0 - RSI: 44.12
FOWAD,2024-04-07,FOWAD - 2024-04-07 00:00:00 - Bullish Close: 1140.0 - RSI: 61.70
FMDBL,2024-04-07,FMDBL - 2024-04-07 00:00:00 - Bullish Close: 640.9 - RSI: 62.98
MBJC,2024-04-07,MBJC - 2024-04-07 00:00:00 - Bearish Close: 312.0 - RSI: 39.47
DHPL,2024-04-04,DHPL - 2024-04-04 00:00:00 - Bearish Close: 193.0 - RSI: 36.76
SMHL,2024-04-04,SMHL - 2024-04-04 00:00:00 - Bearish Close: 433.1 - RSI: 26.77
PMHPL,2024-04-04,PMHPL - 2024-04-04 00:00:00 - Bearish Close: 234.9 - RSI: 30.49
TVCL,2024-04-03,TVCL - 2024-04-03 00:00:00 - Bearish Close: 479.8 - RSI: 25.51
PROFL,2024-04-03,PROFL - 2024-04-03 00:00:00 - Bearish Close: 310.2 - RSI: 30.52
PPCL,2024-04-03,PPCL - 2024-04-03 00:00:00 - Bearish Close: 247.0 - RSI: 30.89
NRIC,2024-04-03,NRIC - 2024-04-03 00:00:00 - Bearish Close: 703.9 - RSI: 4.93
JBLB,2024-04-03,JBLB - 2024-04-03 00:00:00 - Bullish Close: 1337.0 - RSI: 34.13
NRN,2024-04-03,NRN - 2024-04-03 00:00:00 - Bearish Close: 524.0 - RSI: 19.56
DEVBANK,2024-04-02,DEVBANK - 2024-04-02 00:00:00 - Bearish Close: 3907.79 - RSI: 31.01
