Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
KMCDB,Kalika Laghubitta Bittiya Sanstha,Microcredit,860.00,3.51 Ar,-0.86%,+6.57%,+9.83%,+2.75%,-4.86%,+16.05%,27.4,31.39,4.81,743476.03,535894.15,+38.74%,470918.78,332339.51,+41.70%,122883.81,14714.35,+735.13%,27.4,4.37,+526.34%,178.73,154.96,+15.34%,5785271.89,5533349.37,+4.55%,4983729.23,4838433.06,+3.00%,448461.54,448461.54,0.00%,353081.13,246454.77,+43.26%,0.1533,6.2177
KPCL,Kalika Power Company,Hydro Power,470.00,4.39 Ar,+0.43%,+3.52%,+2.17%,-2.99%,+0.36%,+32.91%,11.24,41.81,3.75,198583.7,157485.67,+26.10%,173685.07,137181.44,+26.61%,104989.95,89475.51,+17.34%,11.24,12.77,-12.00%,125.18,123.52,+1.34%,1311554.7,1326155.57,-1.10%,142437.85,131333.6,+8.45%,933949.5,933949.5,0.00%,235167.35,219652.92,+7.06%,0.0898,0.1218
KSBBL,Kamana Sewa Bikas Bank Limited,Development Bank,457.30,16.06 Ar,+1.17%,+3.74%,-0.72%,-2.16%,+7.03%,+9.89%,23.15,19.75,2.54,5192758.29,3911201.19,+32.77%,2410802.81,1818349.36,+32.58%,894178.13,588698.72,+51.89%,23.15,20.32,+13.92%,180.07,172.63,+4.31%,75636414.33,73955199.84,+2.27%,68682063.07,67288347.11,+2.07%,4211930.82,4211930.82,0.00%,2742420.45,2454921.92,+11.71%,0.1286,9.8761
KSY,Kumari Sabal Yojana,Mutual Fund,9.00,67.03 Cr,-0.22%,+1.69%,-1.54%,-5.55%,+3.16%,+1.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBBL,Lumbini Bikas Bank Ltd.,Development Bank,493.10,17.87 Ar,+1.05%,+2.94%,+2.30%,+1.67%,-1.18%,+15.83%,23.48,21.0,2.31,4598990.83,3460306.88,+32.91%,1997221.86,1451716.6,+37.58%,851015.56,561683.38,+51.51%,23.48,20.67,+13.63%,213.73,205.4,+4.05%,67937610.51,66092768.66,+2.79%,60192852.8,58649696.71,+2.63%,3623678.16,3623678.16,0.00%,4121079.55,3819393.79,+7.90%,0.1099,7.7721
LBBLD89,11% L.B.B.L. Debenture 2089,Bond,"1,285.00",0.00,0.00%,0.00%,+4.39%,+1.98%,+8.07%,+25.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBLD88,8.5% Laxmi Bank Debenture 2088,Bond,"1,110.00",0.00,-1.07%,0.00%,-1.13%,+1.98%,+6.21%,+15.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEC,Liberty Energy Company Limited,Hydro Power,259.89,5.85 Ar,+3.09%,+3.05%,+16.55%,+18.68%,+33.97%,-9.97%,1.12,231.68,3.69,174518.23,158576.96,+10.05%,153905.99,140239.85,+9.74%,25240.95,10088.94,+150.18%,1.12,0.6,+87.64%,70.39,69.77,+0.89%,5958946.97,5964946.52,-0.10%,4375072.77,4395102.65,-0.46%,2250000.0,2250000.0,0.00%,-666125.8,-680156.13,-2.06%,0.0159,2.7623
LICN,Life Insurance Nepal,Life Insurance,813.00,44.72 Ar,+0.87%,+7.70%,+5.72%,+0.74%,+7.59%,+6.17%,7.38,110.2,5.48,33469910.21,24317459.43,+37.64%,3925372.3,2779212.69,+41.24%,405777.01,320467.34,+26.62%,7.38,7.77,-5.03%,177.87,176.47,+0.79%,159304850.6,155281347.3,+2.59%,149522100.5,145575299.6,+2.71%,5500000.0,5500000.0,0.00%,2656118.65,2579600.88,+2.97%,0.0415,15.2843
LLBS,Laxmi Laghubitta Bittiya Sanstha,Microcredit,871.00,3.85 Ar,+0.69%,-1.02%,+0.11%,-8.32%,-11.84%,-40.16%,24.2,35.99,4.27,867327.83,622229.43,+39.39%,506568.85,352388.42,+43.75%,106886.76,57265.34,+86.65%,24.2,17.29,+39.99%,204.16,192.91,+5.83%,7366455.08,6638390.03,+10.97%,6464754.16,5786399.43,+11.72%,441662.1,441662.1,0.00%,460038.82,410328.5,+12.11%,0.1185,7.1695
LSH12,LS Horizon 12,Mutual Fund,9.05,1.36 Ar,+0.22%,+1.69%,-0.55%,-3.21%,-3.21%,-3.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,Laxmi Sunrise Bank Limited,Commercial Banks,246.40,59.99 Ar,+3.31%,+8.40%,+12.51%,+12.51%,+24.04%,-1.97%,11.64,21.17,1.39,26402674.0,18911243.0,+39.61%,11588515.0,7876279.0,+47.13%,3117133.0,2038184.0,+52.94%,11.64,10.15,+14.70%,177.02,175.08,+1.11%,511809447.0,490645638.0,+4.31%,464401268.0,443758505.0,+4.65%,26781163.0,26781163.0,0.00%,20627015.0,20105969.0,+2.59%,0.0658,9.7958
LUK,Laxmi Unnati Kosh,Mutual Fund,9.50,62.00 Cr,+1.60%,+0.11%,-4.90%,-5.00%,+3.71%,+37.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,Laxmi Value Fund 2,Mutual Fund,9.15,73.20 Cr,+0.99%,+0.55%,-5.18%,-9.76%,+1.67%,+9.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,Mabilung Energy Limited,Hydro Power,603.79,2.33 Ar,+1.55%,+0.63%,-0.85%,-14.48%,+72.81%,+72.81%,-1.16,-519.39,5.91,84493.96,57587.35,+46.72%,74766.61,49153.94,+52.11%,-4485.25,-8447.32,-46.90%,-1.16,-2.92,-60.18%,102.22,101.19,+1.01%,1249742.38,1238974.2,+0.87%,855345.69,848539.66,+0.80%,385824.0,385824.0,0.00%,8572.69,4610.54,+85.94%,-0.0113,2.1687
MAKAR,Makar Jitumaya Suri Hydropower Limited,Hydro Power,419.00,3.18 Ar,+0.22%,+4.23%,+2.92%,-14.14%,-24.09%,+64.31%,10.3,40.7,3.66,392099.57,323952.01,+21.04%,365370.96,313686.3,+16.48%,78243.93,87117.47,-10.19%,10.3,15.28,-32.64%,114.62,115.79,-1.01%,2671316.09,2719034.23,-1.75%,1800215.25,1839059.84,-2.11%,760000.0,760000.0,0.00%,111100.84,119974.39,-7.40%,0.0899,2.0666
MANDU,Mandu Hydropower Limited,Hydro Power,715.20,9.75 Ar,+2.01%,+4.42%,-2.32%,-3.35%,+2.09%,+101.23%,23.36,30.62,4.39,794934.7,575660.81,+38.09%,733506.24,542904.07,+35.11%,318551.2,248265.54,+28.31%,23.36,24.27,-3.77%,162.88,159.45,+2.15%,5237811.91,5294473.5,-1.07%,3016703.59,3120167.54,-3.32%,1363637.0,1363637.0,0.00%,857471.32,810668.96,+5.77%,0.1434,1.3582
MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,Microcredit,739.00,4.64 Ar,-2.64%,+1.93%,-7.17%,-16.50%,-23.89%,-32.19%,45.13,16.38,5.08,1517898.42,991472.86,+53.10%,754473.53,415633.6,+81.52%,283569.49,71230.48,+298.10%,45.13,15.11,+198.58%,145.42,132.3,+9.92%,12199645.38,12798184.9,-4.68%,11285868.83,11966883.74,-5.69%,628357.34,628357.34,0.00%,285419.21,202943.83,+40.64%,0.3103,12.3508
MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,Hydro Power,301.00,18.06 Ar,+1.35%,+5.61%,+14.19%,+6.55%,+5.80%,+173.64%,2.83,106.5,3.13,2144669.86,1429765.01,+50.00%,1924680.09,1301119.82,+47.92%,169583.86,76741.65,+120.98%,2.83,1.71,+65.74%,96.25,94.7,+1.63%,22221943.74,22375225.49,-0.69%,16447201.89,16693326.54,-1.47%,6000000.0,6000000.0,0.00%,-225258.13,-318100.35,-29.19%,0.0294,2.8481
MBL,Machhapuchhre Bank,Commercial Banks,260.80,30.31 Ar,+1.52%,+3.90%,+5.33%,+5.16%,+15.91%,-4.84%,14.01,18.61,1.67,13720570.13,10134678.6,+35.38%,6074927.54,4398350.26,+38.12%,2114120.76,1658659.81,+27.46%,14.01,18.3,-23.41%,156.01,168.05,-7.17%,256391750.9,249301924.8,+2.84%,232855876.6,225990940.7,+3.04%,15086211.56,15086211.56,0.00%,8449662.65,8224772.52,+2.73%,0.0898,9.8937
MBLEF,MBL Equity Fund,Mutual Fund,9.27,1.13 Ar,+0.65%,+0.65%,-6.55%,-1.68%,+13.53%,+9.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,Menchhiyam Hydropower Limited,Hydro Power,277.70,1.51 Ar,-0.11%,+5.99%,-0.79%,-13.22%,-39.56%,+8.82%,-1.03,-269.42,-10.85,133051.09,103750.05,+28.24%,130163.56,101349.98,+28.43%,-5592.56,3770.52,-248.32%,-1.03,0.93,-211.24%,-25.6,-23.87,+7.23%,1331662.84,1360716.27,-2.14%,1470547.62,1490237.97,-1.32%,542583.3,542583.3,0.00%,-681468.08,-672105.0,+1.39%,0.0402,-10.5883
MDB,Miteri Development Bank,Development Bank,567.00,6.90 Ar,-0.26%,+2.90%,-2.07%,-4.71%,+0.28%,+35.03%,11.6,48.87,3.96,674168.89,493752.13,+36.54%,307429.52,221577.27,+38.75%,141215.83,96218.8,+46.77%,11.6,10.54,+10.07%,143.2,139.36,+2.75%,10725647.49,10381607.5,+3.31%,8982818.87,8685441.07,+3.42%,1217100.0,1217100.0,0.00%,525728.62,479066.43,+9.74%,0.081,5.1542
MEHL,Manakamana Engineering Hydropower Limited,Hydro Power,262.89,2.10 Ar,-0.42%,+7.75%,-7.07%,-26.23%,-32.59%,+16.84%,1.73,151.57,4.07,145562.11,105612.3,+37.83%,120429.64,88925.38,+35.43%,13876.19,7403.65,+87.42%,1.73,1.23,+40.57%,64.67,63.61,+1.66%,1274413.33,1267844.26,+0.52%,757086.59,758965.79,-0.25%,800000.0,800000.0,0.00%,-282673.26,-291121.54,-2.90%,0.0268,1.4635
MEL,Modi Energy Limited,Hydro Power,216.00,6.26 Ar,-0.37%,+4.35%,+4.85%,-9.21%,-25.26%,-11.11%,-2.77,-78.01,3.71,469204.0,347219.0,+35.13%,409008.0,303072.0,+34.95%,-80299.0,-67668.0,+18.67%,-2.77,-3.11,-11.00%,58.19,58.62,-0.74%,5299516.0,5362154.0,-1.17%,3612101.0,3662108.0,-1.37%,2900000.0,2900000.0,0.00%,-1212584.0,-1199953.0,+1.05%,-0.0476,2.1406
MEN,Mountain Energy Nepal Limited,Hydro Power,646.20,16.82 Ar,-0.45%,+0.97%,+4.29%,+9.53%,+33.68%,-12.24%,25.52,25.32,4.29,1533543.69,1079737.87,+42.03%,1309983.84,915858.37,+43.03%,797043.76,527633.11,+51.06%,25.52,22.52,+13.30%,150.78,142.24,+6.00%,7517540.45,7341283.78,+2.40%,2878046.66,2975675.88,-3.28%,3123258.85,3123258.85,0.00%,1585941.17,1319224.63,+20.22%,0.1693,0.6203
MEPDL,Mount Everest Power Development Limited,Hydro Power,693.90,5.97 Ar,+0.01%,+8.93%,+15.04%,+101.13%,+101.13%,+101.13%,10.09,68.77,6.23,336953.72,260576.49,+29.31%,291498.82,222582.14,+30.96%,86778.36,65299.49,+32.89%,10.09,14.46,-30.23%,111.38,112.69,-1.16%,2277952.2,2281101.56,-0.14%,1320073.38,1602701.61,-17.63%,860000.0,602000.0,+42.86%,97878.82,76399.96,+28.11%,0.0906,1.3781
MERO,Mero Microfinance Bittiya Sanstha Ltd.,Microcredit,612.00,8.68 Ar,+0.16%,-0.97%,-6.85%,-14.17%,-20.91%,-35.16%,8.47,72.27,4.08,2023360.07,1443262.78,+40.19%,1204431.74,832311.5,+44.71%,125871.61,148575.61,-15.28%,8.47,13.33,-36.46%,149.87,151.87,-1.32%,20713571.83,18307439.54,+13.14%,18485946.26,16050098.74,+15.18%,1486402.5,1486402.5,0.00%,741223.07,770938.31,-3.85%,0.0565,8.2985
MFIL,Manjushree Financial Institution,Finance,760.00,10.27 Ar,-0.65%,+4.40%,+1.60%,-1.04%,+25.29%,+11.59%,27.85,27.29,3.93,2098685.87,1585582.01,+32.36%,924547.61,684772.75,+35.02%,376384.66,218910.21,+71.94%,27.85,21.6,+28.95%,193.63,182.2,+6.27%,28384631.2,27398821.73,+3.60%,25767647.12,24936292.04,+3.33%,1351552.85,1351552.85,0.00%,1265431.23,1110976.84,+13.90%,0.1438,9.8463
MHCL,Molung Hydropower Company Limited,Hydro Power,299.00,2.40 Ar,+2.05%,+6.79%,-1.97%,-13.08%,-28.77%,+92.78%,7.19,41.58,3.43,176528.31,148618.05,+18.78%,160659.96,138284.74,+16.18%,57710.06,62615.13,-7.83%,7.19,10.4,-30.88%,87.28,87.89,-0.70%,1137402.64,1136803.34,+0.05%,436990.73,431486.37,+1.28%,802500.0,802500.0,0.00%,-102088.1,-97183.03,+5.05%,0.0824,0.6239
MHL,Mandakini Hydropower Limited,Hydro Power,470.00,3.04 Ar,+1.29%,+3.30%,+0.86%,-4.49%,+4.07%,+101.00%,8.76,53.65,4.06,121708.66,93685.3,+29.91%,108770.7,83443.7,+30.35%,56658.89,41086.51,+37.90%,8.76,8.47,+3.43%,115.85,113.44,+2.12%,1150075.96,1034956.76,+11.12%,400814.08,301267.26,+33.04%,646767.0,646767.0,0.00%,102494.8,86922.42,+17.92%,0.0756,0.5349
MHNL,Mountain Hydro Nepal Limited,Hydro Power,265.50,3.32 Ar,-0.93%,+5.78%,+9.76%,+2.59%,+12.83%,-42.90%,12.78,20.78,3.79,454569.94,288943.13,+57.32%,270947.54,151625.54,+78.70%,159720.24,76743.93,+108.12%,12.78,8.19,+56.09%,70.11,36.73,+90.89%,3952949.62,3527608.57,+12.06%,3076567.88,3068516.28,+0.26%,1250000.0,1250000.0,0.00%,-373618.26,-790907.71,-52.76%,0.1823,3.5105
MKCL,Muktinath Krishi Company Limited,Trading,879.00,6.15 Ar,-1.79%,-2.00%,-10.76%,-25.63%,-33.86%,+383.00%,-3.49,-252.19,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,Maya Khola Hydropower Company Limited,Hydro Power,263.50,2.63 Ar,+0.96%,+2.73%,-0.57%,-17.27%,-28.98%,-9.76%,1.58,166.25,4.27,379439.0,296962.0,+27.77%,379439.0,296962.0,+27.77%,15850.0,29251.0,-45.81%,1.59,3.9,-59.36%,61.77,63.15,-2.18%,3110508.0,3123067.0,-0.40%,2492789.0,2491551.0,+0.05%,1000000.0,1000000.0,0.00%,-382281.0,-368485.0,+3.74%,0.0256,4.0355
MKHL,Mai Khola Hydropower Limited,Hydro Power,511.90,2.01 Ar,+0.08%,+1.37%,+2.67%,+1.37%,-33.79%,+69.78%,13.83,37.01,4.48,37631.9,24914.25,+51.05%,-77307.33,21246.34,-463.86%,54236.54,11538.45,+370.05%,13.83,3.92,+252.54%,114.34,103.9,+10.04%,990144.06,751235.22,+31.80%,541762.47,343765.83,+57.60%,392156.8,392156.8,0.00%,56224.79,15312.59,+267.18%,0.121,1.2083
MKJC,Mailung Khola Jal Vidhyut Company Limited,Hydro Power,320.00,1.20 Ar,+8.84%,+14.29%,-27.59%,-34.02%,-42.13%,+75.44%,0.46,695.01,3.14,97118.71,79260.12,+22.53%,84936.5,71508.21,+18.78%,1732.66,11556.27,-85.01%,0.46,4.09,-88.76%,101.97,104.59,-2.50%,741603.03,771674.59,-3.90%,357851.83,378099.78,-5.36%,376319.8,376319.8,0.00%,7431.4,17255.01,-56.93%,0.0045,0.9325
MLBBL,Mithila Laghubitta Bikas Bank,Microcredit,993.00,2.22 Ar,+2.90%,+5.75%,-4.15%,-15.13%,-21.67%,+9.85%,20.07,49.47,5.91,430921.95,321636.34,+33.98%,245647.67,183796.36,+33.65%,51357.08,73597.29,-30.22%,20.07,38.36,-47.66%,167.93,199.67,-15.90%,3814178.38,3520025.12,+8.36%,3384546.5,3009177.52,+12.47%,255843.62,255843.62,0.00%,173788.26,255003.97,-31.85%,0.1195,7.8778
MLBL,Mahalaxmi Bikas Bank Limited,Development Bank,364.50,15.66 Ar,+0.86%,+2.70%,+5.53%,+1.93%,+9.01%,-3.23%,13.96,26.1,2.2,4337979.32,3304003.14,+31.29%,2148750.76,1632402.8,+31.63%,629951.63,459964.15,+36.96%,13.96,13.59,+2.72%,165.42,162.01,+2.11%,65057015.42,62858591.91,+3.50%,57594372.08,55549988.59,+3.68%,4511281.07,4511281.07,0.00%,2951362.28,2797322.25,+5.51%,0.0844,7.7177
MLBS,Manushi Laghubitta Bittiya Sanstha Limited,Microcredit,"1,020.00",1.12 Ar,-1.46%,+2.00%,-5.56%,-17.14%,-30.54%,+156.60%,24.66,41.36,9.89,215845.64,161459.16,+33.68%,105064.81,79853.88,+31.57%,26970.39,13174.85,+104.71%,24.66,16.06,+53.53%,103.1,141.2,-26.99%,1796542.6,1685267.29,+6.60%,1683782.35,1530827.99,+9.99%,109375.0,109375.0,0.00%,3385.24,45064.3,-92.49%,0.2392,14.9324
MLBSL,Mahila Lagubitta Bittiya Sanstha Limited,Microcredit,"1,133.00",2.46 Ar,+0.71%,+5.30%,-5.43%,-35.07%,-44.27%,-43.79%,37.91,29.88,7.62,838150.53,538363.17,+55.68%,500576.66,284131.29,+76.18%,82487.58,55061.51,+49.81%,37.91,33.74,+12.36%,148.7,243.39,-38.90%,5499813.35,5777980.71,-4.81%,5176294.28,5248461.1,-1.38%,217562.5,217562.5,0.00%,105956.57,311957.1,-66.03%,0.2549,16.0
MMF1,Mega Mutual Fund -1,Mutual Fund,8.77,1.10 Ar,-2.23%,-1.90%,-1.35%,-8.35%,+0.34%,+1.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,Hydro Power,364.50,3.65 Ar,+1.25%,+3.85%,-19.89%,-26.06%,-35.49%,+40.41%,11.13,32.75,3.62,431136.03,327496.7,+31.65%,381881.0,290062.01,+31.65%,111282.99,84612.86,+31.52%,11.13,11.28,-1.36%,100.57,97.94,+2.69%,3115892.43,3105351.68,+0.34%,2110177.19,2125970.63,-0.74%,1000000.0,1000000.0,0.00%,5715.24,-20618.95,-127.72%,0.1107,2.0982
MNBBL,Muktinath Bikas Bank,Development Bank,336.00,23.68 Ar,+0.30%,+1.11%,-6.93%,-9.56%,-9.49%,-15.25%,18.98,17.7,2.08,9696562.0,7248453.0,+33.77%,4743849.0,3445804.0,+37.67%,1518362.0,942598.0,+61.08%,18.98,15.71,+20.81%,161.82,155.09,+4.34%,141062321.0,134847588.0,+4.61%,128115904.0,122439593.0,+4.64%,8000389.0,8000389.0,0.00%,4946027.0,4407606.0,+12.22%,0.1173,9.8959
MNMF1,Muktinath Mutual Fund 1,Mutual Fund,9.13,1.14 Ar,+0.22%,+1.44%,-1.16%,-6.31%,+5.89%,+3.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,Multipurpose Finance,Finance,598.00,3.65 Ar,-0.13%,+11.36%,-3.86%,-2.45%,+13.90%,+85.37%,8.91,67.14,4.91,263972.65,187559.5,+40.74%,84124.05,53155.81,+58.26%,54347.92,5323.77,+920.85%,8.91,1.16,+665.63%,121.76,119.31,+2.05%,4568216.61,4430762.97,+3.10%,3825262.99,3702751.66,+3.31%,610200.0,610200.0,0.00%,132753.62,117811.31,+12.68%,0.0732,5.1487
MSHL,Mid Solu Hydropower Limited,Hydro Power,527.00,3.94 Ar,-0.77%,+3.33%,-10.07%,-22.50%,-30.84%,+83.81%,14.55,36.23,4.46,283659.87,199973.84,+41.85%,253940.26,178437.4,+42.31%,125192.69,102817.49,+21.76%,14.55,18.32,-20.59%,118.26,133.87,-11.66%,2234618.75,2223039.99,+0.52%,1216760.54,1221133.21,-0.36%,860660.0,748400.0,+15.00%,157198.21,253506.79,-37.99%,0.123,1.1954
MSLB,Mahuli Samudayik Laghubitta Sanstha Ltd.,Microcredit,"1,209.90",4.48 Ar,-0.17%,+3.22%,-2.02%,-1.15%,-12.84%,+2.03%,49.88,24.26,5.31,842394.56,615680.73,+36.82%,497435.44,365055.99,+36.26%,193278.21,122811.2,+57.38%,49.88,42.26,+18.03%,227.91,210.37,+8.34%,6662324.39,6463020.49,+3.08%,5779193.03,5647858.28,+2.33%,387494.87,387494.87,0.00%,495636.49,427667.34,+15.89%,0.2189,6.544
NABBC,Narayani Development Bank,Development Bank,805.00,2.11 Ar,+1.51%,+15.00%,+0.36%,-3.94%,+19.14%,+181.76%,-10.25,-78.56,27.32,22877.32,16332.21,+40.07%,-2799.04,-2454.69,+14.03%,-53796.88,-49781.51,+8.07%,-10.25,-12.64,-18.95%,29.47,32.98,-10.63%,773549.27,687581.8,+12.50%,618830.03,514461.29,+20.29%,524993.06,524993.06,0.00%,-370273.82,-351872.55,+5.23%,-0.3478,3.9997
NABIL,Nabil Bank,Commercial Banks,562.90,152.30 Ar,+0.52%,+1.97%,+2.35%,+5.81%,+19.42%,-30.74%,29.22,19.26,2.28,37955399.0,28443665.0,+33.44%,17009288.0,12459400.0,+36.52%,7905796.0,6764648.0,+16.87%,29.22,33.34,-12.35%,247.28,243.3,+1.63%,734731624.0,718429049.0,+2.27%,662825060.0,647598207.0,+2.35%,32056997.0,32056997.0,0.00%,39849568.0,38773846.0,+2.77%,0.1182,9.2179
NADEP,Nadep Laghubitta Bittiya Sanstha Ltd.,Microcredit,694.00,3.37 Ar,-1.27%,+2.06%,-2.80%,-7.34%,-7.59%,-10.95%,29.52,23.51,3.61,838681.74,588746.25,+42.45%,487144.06,324713.61,+50.02%,143399.1,65105.98,+120.25%,29.52,17.87,+65.19%,192.29,162.87,+18.06%,7331805.92,7002629.91,+4.70%,6397756.19,6211458.26,+3.00%,485760.0,485760.0,0.00%,448289.73,305411.65,+46.78%,0.1535,6.8495
NBF2,Nabil Balanced Fund 2,Mutual Fund,9.31,1.04 Ar,+0.11%,-4.22%,-5.10%,-8.73%,-2.62%,+12.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,Nabil Balanced Fund-3,Mutual Fund,9.68,1.21 Ar,-0.10%,+0.83%,+1.04%,-2.71%,+5.56%,+9.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,Nepal Bank,Commercial Banks,296.50,43.57 Ar,+2.77%,+6.65%,+7.98%,+11.59%,+28.91%,-24.36%,30.63,9.68,1.03,21953771.9,16197586.1,+35.54%,10033060.54,7313205.86,+37.19%,4500199.27,2792981.92,+61.13%,30.63,25.34,+20.84%,287.7,272.79,+5.46%,484453696.1,450762877.5,+7.47%,442179588.6,410678693.3,+7.67%,14694022.93,14694022.93,0.00%,27580084.58,25390161.22,+8.63%,0.1065,10.4598
NESDO,NESDO Sambridha Laghubitta Bittiye Sanstha Limited,Microcredit,"1,351.00",3.94 Ar,0.00%,+1.66%,-4.32%,-11.41%,-5.40%,+94.63%,47.03,28.73,4.74,527579.88,385835.33,+36.74%,295381.2,213694.41,+38.23%,137014.11,142216.07,-3.66%,47.03,65.09,-27.74%,285.09,287.49,-0.83%,4123384.82,4193832.81,-1.68%,3292800.55,3356262.3,-1.89%,291337.5,291337.5,0.00%,539246.77,546233.0,-1.28%,0.165,3.9644
NFS,Nepal Finance,Finance,504.00,4.23 Ar,-0.79%,+4.35%,-10.00%,-15.29%,-16.69%,+40.46%,-8.95,-56.34,4.09,337469.63,247365.06,+36.43%,84066.81,58104.54,+44.68%,-69616.36,-78625.21,-11.46%,-8.95,-13.52,-33.81%,123.18,122.4,+0.64%,5669020.72,5639436.09,+0.52%,4710473.61,4690053.83,+0.44%,778146.75,775646.75,+0.32%,180400.36,173735.52,+3.84%,-0.0727,4.9142
NGPL,Ngadi Group Power Ltd.,Hydro Power,410.00,15.18 Ar,+0.24%,+3.17%,+0.02%,-3.30%,+18.06%,+98.99%,1.27,323.53,2.96,138054.46,105632.08,+30.69%,118576.55,93204.6,+27.22%,49150.18,40469.24,+21.45%,1.27,1.39,-8.91%,138.35,151.88,-8.91%,6441420.7,7014584.89,-8.17%,1075721.33,1123876.47,-4.28%,3878429.97,3878429.97,0.00%,1487269.4,2012278.44,-26.09%,0.0092,0.2005
NHDL,Nepal Hydro Developers Ltd.,Hydro Power,639.50,2.48 Ar,-0.08%,+1.69%,+0.27%,+0.87%,+6.82%,+59.40%,14.0,45.69,5.12,112907.0,94214.0,+19.84%,96176.0,81907.0,+17.42%,59220.0,53167.0,+11.38%,14.0,16.75,-16.46%,124.92,123.6,+1.06%,616329.0,631302.0,-2.37%,87767.0,108311.0,-18.97%,423134.0,423134.0,0.00%,105427.0,99858.0,+5.58%,0.1121,0.166
NHPC,National Hydro Power,Hydro Power,272.89,6.73 Ar,+2.98%,+3.14%,+4.20%,-2.88%,+52.80%,+3.60%,-0.93,-293.64,2.86,137268.28,135537.34,+1.28%,64453.24,83517.33,-22.83%,-22929.16,19250.98,-219.11%,-0.93,1.04,-189.33%,95.46,97.14,-1.72%,3483288.15,3411425.99,+2.11%,1128015.95,1014900.99,+11.15%,2467162.92,2467162.92,0.00%,-111890.71,-70637.92,+58.40%,-0.0097,0.4789
NIBLGF,NIBL Growth Fund,Mutual Fund,8.90,1.17 Ar,+1.95%,+4.71%,+3.01%,-6.32%,+3.37%,+16.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,NIBL Stable Fund,Mutual Fund,8.36,94.47 Cr,-0.48%,-0.48%,-0.24%,-10.40%,-6.90%,-7.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,NIBL Samriddhi Fund -2,Mutual Fund,8.53,1.28 Ar,-0.93%,+1.67%,-2.95%,-6.15%,-3.28%,-5.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,NIC Asia Bank,Commercial Banks,328.40,48.99 Ar,+1.05%,+6.49%,+4.25%,-1.41%,+4.59%,-51.49%,1.22,269.61,1.91,22732145.62,17487944.03,+29.99%,7845055.51,6308251.64,+24.36%,181702.47,140324.17,+29.49%,1.22,1.25,-2.89%,172.32,172.97,-0.38%,393878938.8,386282218.8,+1.97%,368173393.3,360478716.1,+2.13%,14917566.92,14917566.92,0.00%,10787978.58,10885935.79,-0.90%,0.0071,14.3227
NICAD2091,7% NIC ASIA Debenture 2091,Bond,"1,055.20",0.00,-2.48%,-2.48%,-0.64%,+0.50%,+0.50%,+0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,8.90,90.78 Cr,+1.14%,+2.30%,-1.87%,-5.22%,-2.20%,+7.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,NIC ASIA Growth Fund-2,Mutual Fund,8.69,78.73 Cr,+1.52%,0.00%,-3.33%,-8.42%,+0.35%,-3.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
