Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
KMCDB,Kalika Laghubitta Bittiya Sanstha,Microcredit,807.00,3.29 Ar,+0.94%,-1.59%,+0.88%,-4.73%,-10.72%,-0.62%,27.4,29.45,4.52,743476.03,535894.15,+38.74%,470918.78,332339.51,+41.70%,122883.81,14714.35,+735.13%,27.4,4.37,+526.34%,178.73,154.96,+15.34%,5785271.89,5533349.37,+4.55%,4983729.23,4838433.06,+3.00%,448461.54,448461.54,0.00%,353081.13,246454.77,+43.26%,0.1533,6.2177
KPCL,Kalika Power Company,Hydro Power,454.00,4.24 Ar,+1.91%,+1.09%,-2.70%,-6.78%,-3.05%,+2.56%,11.24,40.39,3.63,198583.7,157485.67,+26.10%,173685.07,137181.44,+26.61%,104989.95,89475.51,+17.34%,11.24,12.77,-12.00%,125.18,123.52,+1.34%,1311554.7,1326155.57,-1.10%,142437.85,131333.6,+8.45%,933949.5,933949.5,0.00%,235167.35,219652.92,+7.06%,0.0898,0.1218
KSBBL,Kamana Sewa Bikas Bank Limited,Development Bank,440.80,15.48 Ar,-0.07%,-1.85%,-3.45%,-6.66%,+3.17%,-7.26%,23.15,19.04,2.45,5192758.29,3911201.19,+32.77%,2410802.81,1818349.36,+32.58%,894178.13,588698.72,+51.89%,23.15,20.32,+13.92%,180.07,172.63,+4.31%,75636414.33,73955199.84,+2.27%,68682063.07,67288347.11,+2.07%,4211930.82,4211930.82,0.00%,2742420.45,2454921.92,+11.71%,0.1286,9.8761
LBBL,Lumbini Bikas Bank Ltd.,Development Bank,479.00,17.36 Ar,+0.84%,-1.24%,-1.03%,-2.84%,-4.01%,-1.64%,23.48,20.4,2.24,4598990.83,3460306.88,+32.91%,1997221.86,1451716.6,+37.58%,851015.56,561683.38,+51.51%,23.48,20.67,+13.63%,213.73,205.4,+4.05%,67937610.51,66092768.66,+2.79%,60192852.8,58649696.71,+2.63%,3623678.16,3623678.16,0.00%,4121079.55,3819393.79,+7.90%,0.1099,7.7721
LEC,Liberty Energy Company Limited,Hydro Power,252.20,5.67 Ar,+2.48%,+17.30%,+15.16%,+14.22%,+30.00%,-25.79%,1.12,224.81,3.58,174518.23,158576.96,+10.05%,153905.99,140239.85,+9.74%,25240.95,10088.94,+150.18%,1.12,0.6,+87.64%,70.39,69.77,+0.89%,5958946.97,5964946.52,-0.10%,4375072.77,4395102.65,-0.46%,2250000.0,2250000.0,0.00%,-666125.8,-680156.13,-2.06%,0.0159,2.7623
LICN,Life Insurance Nepal,Life Insurance,754.90,41.52 Ar,-0.01%,-0.15%,-1.96%,-7.03%,-0.10%,-11.20%,7.38,102.32,5.09,33469910.21,24317459.43,+37.64%,3925372.3,2779212.69,+41.24%,405777.01,320467.34,+26.62%,7.38,7.77,-5.03%,177.87,176.47,+0.79%,159304850.6,155281347.3,+2.59%,149522100.5,145575299.6,+2.71%,5500000.0,5500000.0,0.00%,2656118.65,2579600.88,+2.97%,0.0415,15.2843
LLBS,Laxmi Laghubitta Bittiya Sanstha,Microcredit,880.00,3.89 Ar,-0.51%,+1.09%,-0.45%,-6.98%,-10.93%,-41.25%,24.2,36.36,4.31,867327.83,622229.43,+39.39%,506568.85,352388.42,+43.75%,106886.76,57265.34,+86.65%,24.2,17.29,+39.99%,204.16,192.91,+5.83%,7366455.08,6638390.03,+10.97%,6464754.16,5786399.43,+11.72%,441662.1,441662.1,0.00%,460038.82,410328.5,+12.11%,0.1185,7.1695
LSH12,LS Horizon 12,Mutual Fund,8.90,1.33 Ar,-0.78%,-0.56%,-2.31%,-4.81%,-4.81%,-4.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,Laxmi Sunrise Bank Limited,Commercial Banks,227.30,55.34 Ar,+1.47%,+1.02%,+2.85%,+4.55%,+14.43%,-14.51%,11.64,19.53,1.28,26402674.0,18911243.0,+39.61%,11588515.0,7876279.0,+47.13%,3117133.0,2038184.0,+52.94%,11.64,10.15,+14.70%,177.02,175.08,+1.11%,511809447.0,490645638.0,+4.31%,464401268.0,443758505.0,+4.65%,26781163.0,26781163.0,0.00%,20627015.0,20105969.0,+2.59%,0.0658,9.7958
LUK,Laxmi Unnati Kosh,Mutual Fund,9.49,61.93 Cr,-2.87%,-0.11%,-10.39%,-4.14%,+3.60%,+32.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,Laxmi Value Fund 2,Mutual Fund,9.10,72.80 Cr,0.00%,-2.15%,-0.66%,-6.67%,+1.11%,+8.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,Mabilung Energy Limited,Hydro Power,600.00,2.31 Ar,+3.45%,+2.09%,+0.50%,-17.24%,+71.72%,+71.72%,-1.16,-516.12,5.87,84493.96,57587.35,+46.72%,74766.61,49153.94,+52.11%,-4485.25,-8447.32,-46.90%,-1.16,-2.92,-60.18%,102.22,101.19,+1.01%,1249742.38,1238974.2,+0.87%,855345.69,848539.66,+0.80%,385824.0,385824.0,0.00%,8572.69,4610.54,+85.94%,-0.0113,2.1687
MAKAR,Makar Jitumaya Suri Hydropower Limited,Hydro Power,402.00,3.06 Ar,+0.50%,0.00%,-4.17%,-17.83%,-27.17%,+57.65%,10.3,39.05,3.51,392099.57,323952.01,+21.04%,365370.96,313686.3,+16.48%,78243.93,87117.47,-10.19%,10.3,15.28,-32.64%,114.62,115.79,-1.01%,2671316.09,2719034.23,-1.75%,1800215.25,1839059.84,-2.11%,760000.0,760000.0,0.00%,111100.84,119974.39,-7.40%,0.0899,2.0666
MANDU,Mandu Hydropower Limited,Hydro Power,684.90,9.34 Ar,+2.07%,+1.17%,-4.66%,-7.72%,-2.23%,+92.71%,23.36,29.32,4.2,794934.7,575660.81,+38.09%,733506.24,542904.07,+35.11%,318551.2,248265.54,+28.31%,23.36,24.27,-3.77%,162.88,159.45,+2.15%,5237811.91,5294473.5,-1.07%,3016703.59,3120167.54,-3.32%,1363637.0,1363637.0,0.00%,857471.32,810668.96,+5.77%,0.1434,1.3582
MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,Microcredit,725.00,4.56 Ar,+1.40%,+0.28%,-10.27%,-18.54%,-25.33%,-38.88%,45.13,16.07,4.99,1517898.42,991472.86,+53.10%,754473.53,415633.6,+81.52%,283569.49,71230.48,+298.10%,45.13,15.11,+198.58%,145.42,132.3,+9.92%,12199645.38,12798184.9,-4.68%,11285868.83,11966883.74,-5.69%,628357.34,628357.34,0.00%,285419.21,202943.83,+40.64%,0.3103,12.3508
MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,Hydro Power,285.00,17.10 Ar,+2.52%,+2.33%,+6.90%,+0.04%,+0.18%,+159.09%,2.83,100.84,2.96,2144669.86,1429765.01,+50.00%,1924680.09,1301119.82,+47.92%,169583.86,76741.65,+120.98%,2.83,1.71,+65.74%,96.25,94.7,+1.63%,22221943.74,22375225.49,-0.69%,16447201.89,16693326.54,-1.47%,6000000.0,6000000.0,0.00%,-225258.13,-318100.35,-29.19%,0.0294,2.8481
MBL,Machhapuchhre Bank,Commercial Banks,251.00,29.17 Ar,+0.80%,+0.40%,-0.79%,+1.21%,+11.56%,-13.84%,14.01,17.91,1.61,13720570.13,10134678.6,+35.38%,6074927.54,4398350.26,+38.12%,2114120.76,1658659.81,+27.46%,14.01,18.3,-23.41%,156.01,168.05,-7.17%,256391750.9,249301924.8,+2.84%,232855876.6,225990940.7,+3.04%,15086211.56,15086211.56,0.00%,8449662.65,8224772.52,+2.73%,0.0898,9.8937
MBLEF,MBL Equity Fund,Mutual Fund,9.21,1.12 Ar,+0.55%,+0.66%,-3.92%,-0.95%,+12.80%,+8.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,Menchhiyam Hydropower Limited,Hydro Power,262.00,1.42 Ar,+5.65%,+2.75%,-7.09%,-15.78%,-42.98%,+2.66%,-1.03,-254.19,-10.24,133051.09,103750.05,+28.24%,130163.56,101349.98,+28.43%,-5592.56,3770.52,-248.32%,-1.03,0.93,-211.24%,-25.6,-23.87,+7.23%,1331662.84,1360716.27,-2.14%,1470547.62,1490237.97,-1.32%,542583.3,542583.3,0.00%,-681468.08,-672105.0,+1.39%,0.0402,-10.5883
MDB,Miteri Development Bank,Development Bank,551.00,6.71 Ar,+0.18%,-1.55%,-4.34%,-9.38%,-2.55%,+8.93%,11.6,47.49,3.85,674168.89,493752.13,+36.54%,307429.52,221577.27,+38.75%,141215.83,96218.8,+46.77%,11.6,10.54,+10.07%,143.2,139.36,+2.75%,10725647.49,10381607.5,+3.31%,8982818.87,8685441.07,+3.42%,1217100.0,1217100.0,0.00%,525728.62,479066.43,+9.74%,0.081,5.1542
MEHL,Manakamana Engineering Hydropower Limited,Hydro Power,244.00,1.95 Ar,+4.77%,+7.02%,-13.72%,-34.05%,-37.44%,+8.44%,1.73,140.67,3.77,145562.11,105612.3,+37.83%,120429.64,88925.38,+35.43%,13876.19,7403.65,+87.42%,1.73,1.23,+40.57%,64.67,63.61,+1.66%,1274413.33,1267844.26,+0.52%,757086.59,758965.79,-0.25%,800000.0,800000.0,0.00%,-282673.26,-291121.54,-2.90%,0.0268,1.4635
MEL,Modi Energy Limited,Hydro Power,207.00,6.00 Ar,+2.48%,+3.71%,-0.72%,-12.92%,-28.37%,-14.81%,-2.77,-74.76,3.56,469204.0,347219.0,+35.13%,409008.0,303072.0,+34.95%,-80299.0,-67668.0,+18.67%,-2.77,-3.11,-11.00%,58.19,58.62,-0.74%,5299516.0,5362154.0,-1.17%,3612101.0,3662108.0,-1.37%,2900000.0,2900000.0,0.00%,-1212584.0,-1199953.0,+1.05%,-0.0476,2.1406
MEN,Mountain Energy Nepal Limited,Hydro Power,640.00,16.66 Ar,+0.63%,+1.59%,+4.78%,+7.20%,+32.39%,-22.93%,25.52,25.08,4.24,1533543.69,1079737.87,+42.03%,1309983.84,915858.37,+43.03%,797043.76,527633.11,+51.06%,25.52,22.52,+13.30%,150.78,142.24,+6.00%,7517540.45,7341283.78,+2.40%,2878046.66,2975675.88,-3.28%,3123258.85,3123258.85,0.00%,1585941.17,1319224.63,+20.22%,0.1693,0.6203
MEPDL,Mount Everest Power Development Limited,Hydro Power,637.00,5.48 Ar,+3.41%,-1.09%,+84.64%,+84.64%,+84.64%,+84.64%,10.09,63.13,5.72,336953.72,260576.49,+29.31%,291498.82,222582.14,+30.96%,86778.36,65299.49,+32.89%,10.09,14.46,-30.23%,111.38,112.69,-1.16%,2277952.2,2281101.56,-0.14%,1320073.38,1602701.61,-17.63%,860000.0,602000.0,+42.86%,97878.82,76399.96,+28.11%,0.0906,1.3781
MERO,Mero Microfinance Bittiya Sanstha Ltd.,Microcredit,618.00,8.77 Ar,+4.71%,+3.00%,-6.79%,-14.40%,-20.14%,-38.71%,8.47,72.98,4.12,2023360.07,1443262.78,+40.19%,1204431.74,832311.5,+44.71%,125871.61,148575.61,-15.28%,8.47,13.33,-36.46%,149.87,151.87,-1.32%,20713571.83,18307439.54,+13.14%,18485946.26,16050098.74,+15.18%,1486402.5,1486402.5,0.00%,741223.07,770938.31,-3.85%,0.0565,8.2985
MFIL,Manjushree Financial Institution,Finance,728.00,9.84 Ar,+0.28%,-0.68%,-4.34%,-6.09%,+20.02%,-10.92%,27.85,26.14,3.76,2098685.87,1585582.01,+32.36%,924547.61,684772.75,+35.02%,376384.66,218910.21,+71.94%,27.85,21.6,+28.95%,193.63,182.2,+6.27%,28384631.2,27398821.73,+3.60%,25767647.12,24936292.04,+3.33%,1351552.85,1351552.85,0.00%,1265431.23,1110976.84,+13.90%,0.1438,9.8463
MFLD85,9.5% Manjushree Finance Limited Debenture 2085,Bond,"1,105.00",0.00,+0.27%,0.00%,+1.84%,+0.45%,-0.09%,+9.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHCL,Molung Hydropower Company Limited,Hydro Power,280.00,2.25 Ar,+1.82%,0.00%,-9.68%,-19.08%,-33.30%,+80.53%,7.19,38.94,3.21,176528.31,148618.05,+18.78%,160659.96,138284.74,+16.18%,57710.06,62615.13,-7.83%,7.19,10.4,-30.88%,87.28,87.89,-0.70%,1137402.64,1136803.34,+0.05%,436990.73,431486.37,+1.28%,802500.0,802500.0,0.00%,-102088.1,-97183.03,+5.05%,0.0824,0.6239
MHL,Mandakini Hydropower Limited,Hydro Power,455.00,2.94 Ar,+2.50%,+0.46%,-2.38%,-8.45%,+0.75%,+94.59%,8.76,51.94,3.93,121708.66,93685.3,+29.91%,108770.7,83443.7,+30.35%,56658.89,41086.51,+37.90%,8.76,8.47,+3.43%,115.85,113.44,+2.12%,1150075.96,1034956.76,+11.12%,400814.08,301267.26,+33.04%,646767.0,646767.0,0.00%,102494.8,86922.42,+17.92%,0.0756,0.5349
MHNL,Mountain Hydro Nepal Limited,Hydro Power,251.00,3.14 Ar,+4.58%,+3.72%,+3.72%,-3.46%,+6.67%,-57.82%,12.78,19.64,3.58,454569.94,288943.13,+57.32%,270947.54,151625.54,+78.70%,159720.24,76743.93,+108.12%,12.78,8.19,+56.09%,70.11,36.73,+90.89%,3952949.62,3527608.57,+12.06%,3076567.88,3068516.28,+0.26%,1250000.0,1250000.0,0.00%,-373618.26,-790907.71,-52.76%,0.1823,3.5105
MKCL,Muktinath Krishi Company Limited,Trading,896.90,6.28 Ar,+0.78%,-1.55%,-15.70%,-26.92%,-32.51%,+392.83%,-3.49,-257.32,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,Maya Khola Hydropower Company Limited,Hydro Power,256.50,2.56 Ar,+0.55%,-1.35%,-5.98%,-18.23%,-30.86%,-12.16%,1.58,161.83,4.15,379439.0,296962.0,+27.77%,379439.0,296962.0,+27.77%,15850.0,29251.0,-45.81%,1.59,3.9,-59.36%,61.77,63.15,-2.18%,3110508.0,3123067.0,-0.40%,2492789.0,2491551.0,+0.05%,1000000.0,1000000.0,0.00%,-382281.0,-368485.0,+3.74%,0.0256,4.0355
MKHL,Mai Khola Hydropower Limited,Hydro Power,505.00,1.98 Ar,+2.08%,+1.79%,+2.41%,+0.10%,-34.68%,+67.50%,13.83,36.51,4.42,37631.9,24914.25,+51.05%,-77307.33,21246.34,-463.86%,54236.54,11538.45,+370.05%,13.83,3.92,+252.54%,114.34,103.9,+10.04%,990144.06,751235.22,+31.80%,541762.47,343765.83,+57.60%,392156.8,392156.8,0.00%,56224.79,15312.59,+267.18%,0.121,1.2083
MKJC,Mailung Khola Jal Vidhyut Company Limited,Hydro Power,280.00,1.05 Ar,+2.19%,-3.25%,-37.23%,-43.55%,-49.37%,+53.51%,0.46,608.14,2.75,97118.71,79260.12,+22.53%,84936.5,71508.21,+18.78%,1732.66,11556.27,-85.01%,0.46,4.09,-88.76%,101.97,104.59,-2.50%,741603.03,771674.59,-3.90%,357851.83,378099.78,-5.36%,376319.8,376319.8,0.00%,7431.4,17255.01,-56.93%,0.0045,0.9325
MLBBL,Mithila Laghubitta Bikas Bank,Microcredit,939.00,2.10 Ar,+0.01%,-0.63%,-14.60%,-21.22%,-25.93%,-9.20%,20.07,46.78,5.59,430921.95,321636.34,+33.98%,245647.67,183796.36,+33.65%,51357.08,73597.29,-30.22%,20.07,38.36,-47.66%,167.93,199.67,-15.90%,3814178.38,3520025.12,+8.36%,3384546.5,3009177.52,+12.47%,255843.62,255843.62,0.00%,173788.26,255003.97,-31.85%,0.1195,7.8778
MLBL,Mahalaxmi Bikas Bank Limited,Development Bank,354.90,15.25 Ar,+1.55%,+1.52%,+1.98%,-1.69%,+6.14%,-19.58%,13.96,25.42,2.15,4337979.32,3304003.14,+31.29%,2148750.76,1632402.8,+31.63%,629951.63,459964.15,+36.96%,13.96,13.59,+2.72%,165.42,162.01,+2.11%,65057015.42,62858591.91,+3.50%,57594372.08,55549988.59,+3.68%,4511281.07,4511281.07,0.00%,2951362.28,2797322.25,+5.51%,0.0844,7.7177
MLBLD89,11% Mahalaxmi Debenture 2089,Bond,"1,341.00",0.00,+2.29%,+2.29%,+7.28%,+6.43%,+9.56%,+26.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBS,Manushi Laghubitta Bittiya Sanstha Limited,Microcredit,"1,000.00",1.09 Ar,0.00%,+1.94%,-12.66%,-20.63%,-31.90%,+151.57%,24.66,40.55,9.7,215845.64,161459.16,+33.68%,105064.81,79853.88,+31.57%,26970.39,13174.85,+104.71%,24.66,16.06,+53.53%,103.1,141.2,-26.99%,1796542.6,1685267.29,+6.60%,1683782.35,1530827.99,+9.99%,109375.0,109375.0,0.00%,3385.24,45064.3,-92.49%,0.2392,14.9324
MLBSL,Mahila Lagubitta Bittiya Sanstha Limited,Microcredit,"1,076.00",2.34 Ar,+0.08%,+0.37%,-21.46%,-40.22%,-47.07%,-49.40%,37.91,28.38,7.24,838150.53,538363.17,+55.68%,500576.66,284131.29,+76.18%,82487.58,55061.51,+49.81%,37.91,33.74,+12.36%,148.7,243.39,-38.90%,5499813.35,5777980.71,-4.81%,5176294.28,5248461.1,-1.38%,217562.5,217562.5,0.00%,105956.57,311957.1,-66.03%,0.2549,16.0
MMF1,Mega Mutual Fund -1,Mutual Fund,8.94,1.12 Ar,-1.32%,-0.56%,+0.56%,-5.99%,+2.29%,+3.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,Hydro Power,351.00,3.51 Ar,+2.63%,-1.18%,-20.77%,-31.18%,-37.88%,+35.21%,11.13,31.54,3.49,431136.03,327496.7,+31.65%,381881.0,290062.01,+31.65%,111282.99,84612.86,+31.52%,11.13,11.28,-1.36%,100.57,97.94,+2.69%,3115892.43,3105351.68,+0.34%,2110177.19,2125970.63,-0.74%,1000000.0,1000000.0,0.00%,5715.24,-20618.95,-127.72%,0.1107,2.0982
MNBBL,Muktinath Bikas Bank,Development Bank,332.30,23.42 Ar,+2.06%,-3.96%,-9.41%,-11.39%,-10.49%,-24.12%,18.98,17.51,2.05,9696562.0,7248453.0,+33.77%,4743849.0,3445804.0,+37.67%,1518362.0,942598.0,+61.08%,18.98,15.71,+20.81%,161.82,155.09,+4.34%,141062321.0,134847588.0,+4.61%,128115904.0,122439593.0,+4.64%,8000389.0,8000389.0,0.00%,4946027.0,4407606.0,+12.22%,0.1173,9.8959
MNMF1,Muktinath Mutual Fund 1,Mutual Fund,9.00,1.13 Ar,-0.22%,+0.95%,-3.08%,-7.83%,+4.38%,+1.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,Multipurpose Finance,Finance,537.00,3.28 Ar,-5.71%,-9.75%,-13.89%,-16.09%,+2.29%,+41.20%,8.91,60.29,4.41,263972.65,187559.5,+40.74%,84124.05,53155.81,+58.26%,54347.92,5323.77,+920.85%,8.91,1.16,+665.63%,121.76,119.31,+2.05%,4568216.61,4430762.97,+3.10%,3825262.99,3702751.66,+3.31%,610200.0,610200.0,0.00%,132753.62,117811.31,+12.68%,0.0732,5.1487
MSHL,Mid Solu Hydropower Limited,Hydro Power,510.00,3.82 Ar,+0.99%,-1.54%,-15.56%,-26.09%,-33.07%,+77.88%,14.55,35.06,4.31,283659.87,199973.84,+41.85%,253940.26,178437.4,+42.31%,125192.69,102817.49,+21.76%,14.55,18.32,-20.59%,118.26,133.87,-11.66%,2234618.75,2223039.99,+0.52%,1216760.54,1221133.21,-0.36%,860660.0,748400.0,+15.00%,157198.21,253506.79,-37.99%,0.123,1.1954
MSLB,Mahuli Samudayik Laghubitta Sanstha Ltd.,Microcredit,"1,172.09",4.34 Ar,-1.08%,-4.32%,-8.07%,-6.16%,-15.56%,-14.48%,49.88,23.5,5.14,842394.56,615680.73,+36.82%,497435.44,365055.99,+36.26%,193278.21,122811.2,+57.38%,49.88,42.26,+18.03%,227.91,210.37,+8.34%,6662324.39,6463020.49,+3.08%,5779193.03,5647858.28,+2.33%,387494.87,387494.87,0.00%,495636.49,427667.34,+15.89%,0.2189,6.544
NABBC,Narayani Development Bank,Development Bank,700.00,1.84 Ar,+0.29%,-1.56%,-14.32%,-21.79%,+3.60%,+116.55%,-10.25,-68.31,23.75,22877.32,16332.21,+40.07%,-2799.04,-2454.69,+14.03%,-53796.88,-49781.51,+8.07%,-10.25,-12.64,-18.95%,29.47,32.98,-10.63%,773549.27,687581.8,+12.50%,618830.03,514461.29,+20.29%,524993.06,524993.06,0.00%,-370273.82,-351872.55,+5.23%,-0.3478,3.9997
NABIL,Nabil Bank,Commercial Banks,552.00,149.35 Ar,-0.09%,-0.09%,+0.18%,+3.55%,+17.11%,-34.30%,29.22,18.89,2.23,37955399.0,28443665.0,+33.44%,17009288.0,12459400.0,+36.52%,7905796.0,6764648.0,+16.87%,29.22,33.34,-12.35%,247.28,243.3,+1.63%,734731624.0,718429049.0,+2.27%,662825060.0,647598207.0,+2.35%,32056997.0,32056997.0,0.00%,39849568.0,38773846.0,+2.77%,0.1182,9.2179
NABILD2089,7% Nabil Debenture 2089,Bond,"1,105.00",0.00,+0.45%,+0.45%,+3.45%,-1.34%,+3.37%,+3.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,Nadep Laghubitta Bittiya Sanstha Ltd.,Microcredit,680.00,3.30 Ar,+0.59%,-1.31%,-5.29%,-9.33%,-9.45%,-12.74%,29.52,23.03,3.54,838681.74,588746.25,+42.45%,487144.06,324713.61,+50.02%,143399.1,65105.98,+120.25%,29.52,17.87,+65.19%,192.29,162.87,+18.06%,7331805.92,7002629.91,+4.70%,6397756.19,6211458.26,+3.00%,485760.0,485760.0,0.00%,448289.73,305411.65,+46.78%,0.1535,6.8495
NBF2,Nabil Balanced Fund 2,Mutual Fund,9.72,1.09 Ar,-2.80%,-1.02%,-1.12%,-1.62%,+1.67%,+14.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,Nabil Balanced Fund-3,Mutual Fund,9.60,1.20 Ar,+2.13%,-0.41%,0.00%,-4.00%,+4.69%,+9.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,Nepal Bank,Commercial Banks,278.00,40.85 Ar,+0.72%,-0.36%,+4.55%,+3.73%,+20.87%,-33.95%,30.63,9.08,0.97,21953771.9,16197586.1,+35.54%,10033060.54,7313205.86,+37.19%,4500199.27,2792981.92,+61.13%,30.63,25.34,+20.84%,287.7,272.79,+5.46%,484453696.1,450762877.5,+7.47%,442179588.6,410678693.3,+7.67%,14694022.93,14694022.93,0.00%,27580084.58,25390161.22,+8.63%,0.1065,10.4598
NBLD85,Nabil Debenture 2085,Bond,"1,070.00",0.00,+2.88%,+2.88%,+4.73%,-0.93%,-2.28%,+26.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCD86,9.5% NCC Debenture 2086,Bond,"1,241.00",0.00,+7.45%,+7.45%,+11.20%,+7.54%,+6.51%,+24.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,NESDO Sambridha Laghubitta Bittiye Sanstha Limited,Microcredit,"1,329.00",3.87 Ar,-0.81%,+0.68%,-8.22%,-14.26%,-6.94%,+91.46%,47.03,28.26,4.66,527579.88,385835.33,+36.74%,295381.2,213694.41,+38.23%,137014.11,142216.07,-3.66%,47.03,65.09,-27.74%,285.09,287.49,-0.83%,4123384.82,4193832.81,-1.68%,3292800.55,3356262.3,-1.89%,291337.5,291337.5,0.00%,539246.77,546233.0,-1.28%,0.165,3.9644
NFS,Nepal Finance,Finance,483.00,4.05 Ar,+2.55%,-7.98%,-13.78%,-22.47%,-20.17%,+12.79%,-8.95,-53.99,3.92,337469.63,247365.06,+36.43%,84066.81,58104.54,+44.68%,-69616.36,-78625.21,-11.46%,-8.95,-13.52,-33.81%,123.18,122.4,+0.64%,5669020.72,5639436.09,+0.52%,4710473.61,4690053.83,+0.44%,778146.75,775646.75,+0.32%,180400.36,173735.52,+3.84%,-0.0727,4.9142
NGPL,Ngadi Group Power Ltd.,Hydro Power,397.40,14.71 Ar,+1.90%,+0.91%,-5.61%,-7.90%,+14.43%,+72.33%,1.27,313.59,2.87,138054.46,105632.08,+30.69%,118576.55,93204.6,+27.22%,49150.18,40469.24,+21.45%,1.27,1.39,-8.91%,138.35,151.88,-8.91%,6441420.7,7014584.89,-8.17%,1075721.33,1123876.47,-4.28%,3878429.97,3878429.97,0.00%,1487269.4,2012278.44,-26.09%,0.0092,0.2005
NHDL,Nepal Hydro Developers Ltd.,Hydro Power,628.90,2.44 Ar,+1.76%,-0.96%,-1.73%,-1.43%,+5.04%,+30.83%,14.0,44.94,5.03,112907.0,94214.0,+19.84%,96176.0,81907.0,+17.42%,59220.0,53167.0,+11.38%,14.0,16.75,-16.46%,124.92,123.6,+1.06%,616329.0,631302.0,-2.37%,87767.0,108311.0,-18.97%,423134.0,423134.0,0.00%,105427.0,99858.0,+5.58%,0.1121,0.166
NHPC,National Hydro Power,Hydro Power,264.60,6.53 Ar,+3.48%,+2.96%,-3.32%,-6.17%,+48.15%,-10.51%,-0.93,-284.71,2.77,137268.28,135537.34,+1.28%,64453.24,83517.33,-22.83%,-22929.16,19250.98,-219.11%,-0.93,1.04,-189.33%,95.46,97.14,-1.72%,3483288.15,3411425.99,+2.11%,1128015.95,1014900.99,+11.15%,2467162.92,2467162.92,0.00%,-111890.71,-70637.92,+58.40%,-0.0097,0.4789
NIBLGF,NIBL Growth Fund,Mutual Fund,8.50,1.12 Ar,-0.12%,0.00%,-4.28%,-9.57%,-1.28%,+11.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,NIBL Stable Fund,Mutual Fund,8.40,94.92 Cr,+2.82%,+0.72%,-2.21%,-7.79%,-6.46%,-6.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,NIBL Samriddhi Fund -2,Mutual Fund,8.40,1.26 Ar,-0.71%,+1.20%,-5.30%,-9.19%,-4.87%,-8.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,NIC Asia Bank,Commercial Banks,308.39,46.01 Ar,+1.75%,-0.19%,-5.40%,-9.82%,-1.78%,-56.00%,1.22,253.19,1.79,22732145.62,17487944.03,+29.99%,7845055.51,6308251.64,+24.36%,181702.47,140324.17,+29.49%,1.22,1.25,-2.89%,172.32,172.97,-0.38%,393878938.8,386282218.8,+1.97%,368173393.3,360478716.1,+2.13%,14917566.92,14917566.92,0.00%,10787978.58,10885935.79,-0.90%,0.0071,14.3227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICBF,NIC Asia Balanced Fund,Mutual Fund,8.47,63.95 Cr,-1.85%,-2.19%,-8.92%,-7.93%,-5.89%,+14.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,8.69,88.74 Cr,-1.03%,-0.80%,-5.43%,-5.95%,-4.40%,+5.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
